Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|application5g/pdcpTester/module/pdcpTesterMain.cpp:100|pdcpTesterHandler|msg = 0x7f795c0299e0
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  ||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:74|transition|fsm = 0x7f795c0271d0, message = 0x7f795c0299e0
Apr 07 13:43:09.696 acc-5g-t user.notice |1:1660024576|LOG_APPL_PDCPCP|RCV MSG||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:79|transition|ChannelId_controllerTester: RRCTRL_RLC_DATA_IND
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:467|getMessageId|this = 0x7f795c0299e0
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:468|getMessageId|_messageId = 2
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:478|getRlcDataIndMsg|this = 0x7f795c0299e0
Apr 07 13:43:09.696 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:485|getRlcDataIndMsg|msg = 0x7f795c002930
Apr 07 13:43:09.696 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_rx_data_indication(pdcp_rx=0x7f795c02a6a0, data=0x7f795c02e110)
Apr 07 13:43:09.696 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_rx_data_indication
Apr 07 13:43:09.698 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_rx_decoded_data_pdu_indication(pdcp_rx=0x7f795c02a6a0, data=0x7f795c02e150)
Apr 07 13:43:09.698 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_rx_decoded_data_pdu_indication
Apr 07 13:43:09.698 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|SND MSG|-|do/APPL-TCC/production/native/application5g/controllerTester/module/controllerTesterPdcpTester_ifprod.cpp:79|pdcpDataInd|ChannelId_pdcpTester: 
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   ||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:357|transition|outcome = 0,nullState
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:443|~PdcpTesterMessage|this = 0x7f795c0299e0
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:458|~PdcpTesterMessage|void
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|application5g/pdcpTester/module/pdcpTesterMain.cpp:106|pdcpTesterHandler|void
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.698 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|RCV MSG||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:90|transition|ChannelId_pdcpTester: PDCP_DATA_IND
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTesterControllerTester_ifprod.cpp:127|pdcpStartSrbReq|fromChannelId = 36, data = 0x7f7962f1e367
Apr 07 13:43:09.698 acc-5g-t user.notice |1:1660024576|LOG_APPL_PDCPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTesterControllerTester_ifprod.cpp:128|pdcpStartSrbReq|ChannelId_controllerTester: 
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:199|createMessage|fromChannelId = 36, data = 0x7f7962f1e367
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:362|PdcpTesterMessage|this = 0x7f795c0299e0, fromChannelId = 36, data = 0x7f7962f1e367
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:279|initAll|void
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:288|initAll|void
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:371|PdcpTesterMessage|this = 0x7f795c0299e0, messageId = 4, _pdcpStartSrbReq = 0x7f795c0028d0
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:207|createMessage|message = 0x7f795c0299e0
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:467|getMessageId|this = 0x7f795c0299e0
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:468|getMessageId|_messageId = 4
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTesterControllerTester_ifprod.cpp:141|pdcpStartSrbReq|returnCode = 0
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTesterControllerTester_ifprod.cpp:102|pdcpDataReq|fromChannelId = 36, data = 0x7f7962f1e2e0
Apr 07 13:43:09.698 acc-5g-t user.notice |1:1660024576|LOG_APPL_PDCPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTesterControllerTester_ifprod.cpp:103|pdcpDataReq|ChannelId_controllerTester: 
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:178|createMessage|fromChannelId = 36, data = 0x7f7962f1e2e0
Apr 07 13:43:09.698 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:341|PdcpTesterMessage|this = 0x7f795c029940, fromChannelId = 36, data = 0x7f7962f1e2e0
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:279|initAll|void
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:288|initAll|void
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:350|PdcpTesterMessage|this = 0x7f795c029940, messageId = 3, _pdcpDataReq = 0x7f795c002930
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:186|createMessage|message = 0x7f795c029940
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:467|getMessageId|this = 0x7f795c029940
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:468|getMessageId|_messageId = 3
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTesterControllerTester_ifprod.cpp:116|pdcpDataReq|returnCode = 0
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|application5g/pdcpTester/module/pdcpTesterMain.cpp:100|pdcpTesterHandler|msg = 0x7f795c0299e0
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  ||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:74|transition|fsm = 0x7f795c0271d0, message = 0x7f795c0299e0
Apr 07 13:43:09.699 acc-5g-t user.notice |1:1660024576|LOG_APPL_PDCPCP|RCV MSG||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:79|transition|ChannelId_controllerTester: RRCTRL_START_SRB_REQ
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:467|getMessageId|this = 0x7f795c0299e0
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:468|getMessageId|_messageId = 4
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:512|getPdcpStartSrbReqMsg|this = 0x7f795c0299e0
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:519|getPdcpStartSrbReqMsg|msg = 0x7f795c0028d0
Apr 07 13:43:09.699 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_rx_init(pdcp_rx=0x7f795c02a910, context=0x7f795c028ac0, pdcp_tx_context=0x7f795c02d990, timer_context=(nil), header_pool=0x7f795c02a820, dref_pool=0x7f795c028830, queue_pool=0x7f795c02a760, srb=1, acknowledged_mode=0, sn_length=0, status_report=0, reordering_timer=14, out_of_order_delivery=0)
Apr 07 13:43:09.699 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_tx_init(pdcp_tx=0x7f795c02d990, context=0x7f795c028ac0, timer_context=(nil), dref_pool=0x7f795c028830, queue_pool=0x7f795c02a850, srb=1, buffer_size=250000, acknowledged_mode=1, sn_length=0, discard_timer=15)
Apr 07 13:43:09.699 acc-5g-t user.notice |1:1660024576|LOG_APPL_PDCPINST|REPORT |-|application5g/pdcp/module/pdcpinstance.cpp:182|buildPdcpInstanceForSrb|Successfully allocated resources for srb
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   ||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:357|transition|outcome = 0,nullState
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:443|~PdcpTesterMessage|this = 0x7f795c0299e0
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:458|~PdcpTesterMessage|void
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|application5g/pdcpTester/module/pdcpTesterMain.cpp:106|pdcpTesterHandler|void
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|application5g/pdcpTester/module/pdcpTesterMain.cpp:100|pdcpTesterHandler|msg = 0x7f795c029940
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  ||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:74|transition|fsm = 0x7f795c0271d0, message = 0x7f795c029940
Apr 07 13:43:09.699 acc-5g-t user.notice |1:1660024576|LOG_APPL_PDCPCP|RCV MSG||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:79|transition|ChannelId_controllerTester: RRCTRL_PDCP_DATA_REQ
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:467|getMessageId|this = 0x7f795c029940
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:468|getMessageId|_messageId = 3
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:495|getPdcpDataReqMsg|this = 0x7f795c029940
Apr 07 13:43:09.699 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:502|getPdcpDataReqMsg|msg = 0x7f795c002930
Apr 07 13:43:09.699 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_tx_data_request(pdcp_tx=0x7f795c0277d0, data=0x7f795c02e110)
Apr 07 13:43:09.699 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_tx_data_request
Apr 07 13:43:09.699 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_tx_calculate_data_volume(pdcp_tx=0x7f795c0277d0)
Apr 07 13:43:09.700 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_tx_encoded_data_pdu_request(pdcp_tx=0x7f795c0277d0, data=0x7f795c02e190)
Apr 07 13:43:09.700 acc-5g-t EFFNET-LOG |1:1660024576|eff_pdcp_tx_encoded_data_pdu_request
Apr 07 13:43:09.700 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|SND MSG|-|do/APPL-TCC/production/native/application5g/controllerTester/module/controllerTesterPdcpTester_ifprod.cpp:104|rlcDataReq|ChannelId_pdcpTester: 
Apr 07 13:43:09.700 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   ||application5g/pdcpTester/module/pdcpTesterStateIdle.cpp:357|transition|outcome = 0,nullState
Apr 07 13:43:09.700 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|ENTER  |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:443|~PdcpTesterMessage|this = 0x7f795c029940
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|do/APPL-TCC/production/native/application5g/pdcpTester/module/pdcpTester_msg.cpp:458|~PdcpTesterMessage|void
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|LOG_APPL_PDCPCP|EXIT   |-|application5g/pdcpTester/module/pdcpTesterMain.cpp:106|pdcpTesterHandler|void
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.701 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|RCV MSG||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:90|transition|ChannelId_pdcpTester: PDCP_RLC_DATA_REQ
Apr 07 13:43:09.701 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/sctpTester/module/sctpTesterControllerTester_ifprod.cpp:128|f1DataReq|ChannelId_controllerTester: 
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.701 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|RCV MSG||application5g/sctpTester/module/sctpTesterStateTop.cpp:84|transition|ChannelId_controllerTester: F1AP_DATA_REQ
Apr 07 13:43:09.701 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.708 acc-5g-t user.notice |8:1689229056|LOG_APPL_SCTPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/sctpTester/module/sctpTester_ifprod.cpp:102|f1DataInd|ChannelId_sctpTester: 
Apr 07 13:43:09.708 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.708 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|RCV MSG||application5g/sctpTester/module/sctpTesterStateTop.cpp:84|transition|ChannelId_sctpTester: F1AP_DATA_IND
Apr 07 13:43:09.708 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|SND MSG|-|do/APPL-TCC/production/native/application5g/controllerTester/module/controllerTesterSctpTester_ifprod.cpp:129|f1DataInd|ChannelId_sctpUp: 
Apr 07 13:43:09.708 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.708 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.708 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|RCV MSG||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:90|transition|ChannelId_sctpUp: SCTPF1_DATA_IND
Apr 07 13:43:09.708 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/sctpTester/module/sctpTesterControllerTester_ifprod.cpp:128|f1DataReq|ChannelId_controllerTester: 
Apr 07 13:43:09.708 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.708 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.708 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|RCV MSG||application5g/sctpTester/module/sctpTesterStateTop.cpp:84|transition|ChannelId_controllerTester: F1AP_DATA_REQ
Apr 07 13:43:09.708 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.713 acc-5g-t user.notice |8:1689229056|LOG_APPL_SCTPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/sctpTester/module/sctpTester_ifprod.cpp:127|ngDataInd|ChannelId_sctpTester: 
Apr 07 13:43:09.713 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.713 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|RCV MSG||application5g/sctpTester/module/sctpTesterStateTop.cpp:84|transition|ChannelId_sctpTester: NGAP_DATA_IND
Apr 07 13:43:09.713 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|SND MSG|-|do/APPL-TCC/production/native/application5g/controllerTester/module/controllerTesterSctpTester_ifprod.cpp:229|ngDataInd|ChannelId_sctpUp: 
Apr 07 13:43:09.713 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.713 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.713 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|RCV MSG||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:90|transition|ChannelId_sctpUp: SCTPNG_DATA_IND
Apr 07 13:43:09.714 acc-5g-t user.emergency |1:1660024576|LOG_APPL_GNBCONTROLLER|       ||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:407|operator()|Sending the second NG DL NAS TRANSPORT, ran_ue_ngap_id = 32
Apr 07 13:43:09.714 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/sctpTester/module/sctpTesterControllerTester_ifprod.cpp:203|ngDataReq|ChannelId_controllerTester: 
Apr 07 13:43:09.714 acc-5g-t user.emergency |1:1660024576|LOG_APPL_GNBCONTROLLER|       ||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:421|operator()|Sending DL GTP Data to teid  547
Apr 07 13:43:09.714 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.714 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.714 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|RCV MSG||application5g/sctpTester/module/sctpTesterStateTop.cpp:84|transition|ChannelId_controllerTester: NGAP_DATA_REQ
Apr 07 13:43:09.714 acc-5g-t user.info |1:1660024576|LOG_APPL_SCTPCP|       ||application5g/sctpTester/module/sctpTesterStateTop.cpp:148|transition|//////received assocId 68
Apr 07 13:43:09.714 acc-5g-t user.info |1:1660024576|LOG_APPL_SCTPCP|       ||application5g/sctpTester/module/sctpTesterStateTop.cpp:155|transition|using assocId 68
Apr 07 13:43:09.714 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.715 acc-5g-t user.emergency |7:1657923328|LOG_APPL_GNBCONTROLLER|       ||application5g/controllerTester/module/controllerTesterFsm.cpp:246|handle_dl_nr_ran_message|RECEPTION OF DL GTP MESSAGE FOR TEID: 16909060
Apr 07 13:43:09.716 acc-5g-t user.emergency |7:1657923328|LOG_APPL_GNBCONTROLLER|       ||application5g/controllerTester/module/controllerTesterFsm.cpp:248|handle_dl_nr_ran_message|RECEPTION OF DL GTP MESSAGE FROM CU - I AM DU
Apr 07 13:43:09.722 acc-5g-t user.notice |8:1689229056|LOG_APPL_SCTPCP|SND MSG|-|do/APPL-TCC/production/native/application5g/sctpTester/module/sctpTester_ifprod.cpp:102|f1DataInd|ChannelId_sctpTester: 
Apr 07 13:43:09.722 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.722 acc-5g-t user.notice |1:1660024576|LOG_APPL_SCTPCP|RCV MSG||application5g/sctpTester/module/sctpTesterStateTop.cpp:84|transition|ChannelId_sctpTester: F1AP_DATA_IND
Apr 07 13:43:09.722 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|SND MSG|-|do/APPL-TCC/production/native/application5g/controllerTester/module/controllerTesterSctpTester_ifprod.cpp:129|f1DataInd|ChannelId_sctpUp: 
Apr 07 13:43:09.722 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:97|transferSpanContextTo|transferring thread-local SpanContext no-spancontext
Apr 07 13:43:09.722 acc-5g-t user.debug|1:1660024576|FRM_TRACE|       |-|framework/tracing/module/jaegertracing_ifprod.cpp:92|setThreadLocalSpanContext|Setting SpanContext for this thread to no-spancontext
Apr 07 13:43:09.722 acc-5g-t user.notice |1:1660024576|LOG_APPL_GNBCONTROLLER|RCV MSG||application5g/controllerTester/module/controllerTesterStateTestcase1.cpp:90|transition|ChannelId_sctpUp: SCTPF1_DATA_IND
